term_id,label,vector,x,y,term_str
26493,things,"[-0.09979946 -0.05180028 -0.04286848  0.03209952  0.00340802 -0.03799494
 -0.12476902  0.01129674 -0.05773307 -0.14662817  0.19324604 -0.10583846
 -0.12091591  0.00940758 -0.03624114 -0.18777686  0.15055016  0.09616095
  0.02455346 -0.0916108  -0.03938943 -0.1458659  -0.01028978 -0.08629578
 -0.08927871  0.05032671 -0.01817323  0.07822707  0.13431622  0.08756835
 -0.05518491  0.0370586   0.046167   -0.07516884  0.0481361   0.04297955
 -0.02512965  0.09326634 -0.15660633 -0.03771565 -0.09647384  0.02024017
  0.06053437 -0.05235463 -0.04889441  0.06454897  0.07079254 -0.19407272
  0.09162185 -0.0238194  -0.00850525  0.0502801  -0.02778516  0.00920235
 -0.05564191 -0.10195316  0.16981766 -0.1760182   0.04419541  0.13736965
  0.00745023 -0.01827189 -0.17360419  0.01679543 -0.10329042  0.02166655
  0.03637348  0.05696455  0.21301419  0.13695669  0.08540144  0.10683556
 -0.07758119  0.0402525   0.0076117   0.0144374   0.16842018  0.04880075
 -0.05147027 -0.08648559  0.12859803  0.11644003  0.19597776 -0.07984839
  0.02402327  0.1409751   0.013303   -0.12375823 -0.01453215  0.12670514
  0.12133734  0.00224669 -0.06705939 -0.14182635  0.11516     0.10145634
 -0.0459553  -0.05826819 -0.16577478  0.03059915  0.01317674  0.11256025
  0.05124554 -0.09789024  0.07562712  0.02767432  0.1154766   0.09355355
 -0.19532745 -0.08086701 -0.07703011  0.02739281 -0.03493669 -0.10742974
  0.02691271  0.1909801  -0.06798967  0.01231898 -0.03791306 -0.16600002
 -0.06661253  0.14504835 -0.10977029 -0.06586098 -0.09503397  0.11710444
  0.08375601  0.07466625  0.15806209  0.09055995  0.00950602  0.05660843
  0.01061219  0.07223997 -0.140874    0.027454    0.0872956  -0.04303986
  0.0159009   0.08623925 -0.01173598 -0.10582138 -0.18008994 -0.11251197
  0.15876189  0.09488732  0.0259995   0.09578694  0.09814349  0.0027096
  0.18969102  0.00403037 -0.02359575  0.12606177 -0.13902062 -0.11114839
 -0.11766174 -0.02858909 -0.08477747  0.10921168  0.07000662  0.11766089
  0.04693571 -0.15762731 -0.07044048  0.09837306  0.05520611 -0.02328791
 -0.08828123  0.23364073 -0.03358591  0.08964431  0.11446978  0.03268234
  0.03807045 -0.12645662  0.11548324  0.12000985 -0.02942005  0.07470486
  0.19491851 -0.04681413 -0.00346793 -0.05085392  0.04076329  0.04206471
  0.11873285 -0.13176261  0.03162077  0.05191551 -0.05292654  0.01562815
  0.13245459 -0.0056307   0.00586559 -0.00896065 -0.02050689 -0.08875806
  0.03327661  0.03389097  0.06778567 -0.03232715 -0.05991578  0.06363934
 -0.05446456  0.06338079  0.00462624 -0.04753007  0.00346301 -0.00267072
 -0.08357582 -0.00525203  0.11917786 -0.09569394  0.00115974 -0.12368004
  0.02684076 -0.09482834 -0.18744686  0.02739516  0.08347344 -0.03475108
  0.02786043 -0.005716   -0.0948713  -0.05179287  0.16149236  0.15818354
 -0.02170364  0.27735782  0.17739944  0.01335154  0.00028898  0.11951403
 -0.04433418  0.10996924 -0.05611296  0.0069845  -0.02385567  0.0502004
 -0.15918466 -0.2151087   0.17868848  0.05600576  0.0921628   0.1244223 ]",4.135643,-0.5897119,things
12956,great,"[-0.10002933 -0.05793039 -0.05081925  0.01733002  0.01132236 -0.03213558
 -0.1425478   0.00113321 -0.06645316 -0.1453396   0.19095223 -0.11402094
 -0.12276269  0.00262248 -0.02564073 -0.181184    0.15025242  0.08382049
  0.03166897 -0.09196476 -0.03338022 -0.14746171 -0.0123488  -0.08576101
 -0.09259221  0.06225439 -0.00822167  0.07096499  0.14348628  0.09600485
 -0.03730433  0.03633885  0.04633148 -0.08053593  0.05111736  0.03815367
 -0.03063712  0.09897821 -0.15468204 -0.0464626  -0.08991455  0.02078151
  0.0835113  -0.05226602 -0.04848472  0.05869053  0.08109984 -0.20198745
  0.10463366 -0.02387399  0.00405642  0.05668622 -0.02641679  0.00466236
 -0.06894031 -0.09578879  0.17054953 -0.1609366   0.03992625  0.13009834
  0.00228543 -0.01563772 -0.1755378   0.01225796 -0.09929387  0.02547712
  0.03524913  0.05450138  0.226527    0.12987313  0.0875074   0.11000201
 -0.09330712  0.05602608  0.00725896  0.01996216  0.16287187  0.04992234
 -0.05484088 -0.0827177   0.13586454  0.10777009  0.19227897 -0.0883975
  0.02769927  0.1362251   0.00931391 -0.12068271 -0.01763467  0.11996393
  0.12305219  0.00305026 -0.07377197 -0.13335672  0.11009349  0.10676034
 -0.04790484 -0.04900873 -0.16345339  0.02005705  0.02602711  0.10787088
  0.05897517 -0.1044407   0.08473096  0.03077155  0.11160462  0.09243289
 -0.19830589 -0.07943304 -0.08081415  0.04652226 -0.02064667 -0.11924983
  0.01997336  0.18587795 -0.06318524  0.00708338 -0.03060324 -0.17009741
 -0.06290772  0.15469855 -0.12001066 -0.05398131 -0.10120579  0.11289747
  0.08184258  0.08326313  0.14900222  0.0783478   0.0004193   0.04985053
  0.01157185  0.08306108 -0.1358394   0.02196145  0.07588241 -0.0402557
  0.00308381  0.07725117 -0.01401075 -0.10025994 -0.17499065 -0.107571
  0.15598534  0.08793411  0.02663488  0.0934561   0.09350707 -0.00240003
  0.18403651  0.01000993 -0.02240977  0.1210298  -0.13888977 -0.118465
 -0.12749645 -0.02801549 -0.07960927  0.1037723   0.07577115  0.11021737
  0.05148799 -0.15216906 -0.07716147  0.09345082  0.04284478 -0.02426828
 -0.0923267   0.2240726  -0.03973722  0.08681485  0.10797886  0.01843161
  0.02936956 -0.114369    0.11597003  0.12203185 -0.03740222  0.07367287
  0.20604292 -0.05261327 -0.00362163 -0.04837228  0.03871163  0.04019919
  0.1177988  -0.12616166  0.02945487  0.04905004 -0.0544683   0.0091404
  0.1291007  -0.00798644  0.00329825 -0.016892   -0.03233408 -0.09111708
  0.0437044   0.03109207  0.07287766 -0.03633157 -0.05626048  0.06795973
 -0.05913127  0.05590222  0.01426201 -0.06209151  0.01289825 -0.00451681
 -0.08769602 -0.00884439  0.11388396 -0.09757843 -0.00344242 -0.11886436
  0.02250712 -0.10059497 -0.1808143   0.03017464  0.0912236  -0.02304737
  0.03368174  0.01318637 -0.10694088 -0.05869513  0.15242676  0.15235914
 -0.01463913  0.27855182  0.17162433  0.00883163  0.00229364  0.11211805
 -0.03107253  0.10130318 -0.0466695   0.01379703 -0.01696864  0.04615706
 -0.14682843 -0.21048671  0.16711569  0.05189886  0.09212674  0.11814968]",1.8644067,-0.85511404,great
17181,may,"[-9.89071503e-02 -5.74788190e-02 -4.56833988e-02  1.53094726e-02
  1.00616217e-02 -3.13005820e-02 -1.42227322e-01  4.82603908e-03
 -6.27979711e-02 -1.44527048e-01  1.97761014e-01 -1.19906776e-01
 -1.26972973e-01  3.21471156e-03 -2.48925425e-02 -1.84443012e-01
  1.46069422e-01  8.95273536e-02  3.06320470e-02 -9.91387814e-02
 -4.18255180e-02 -1.59517452e-01 -1.33504830e-02 -9.21906531e-02
 -9.72261280e-02  5.62035218e-02 -1.51322382e-02  7.35528916e-02
  1.45003617e-01  9.64529514e-02 -4.15639132e-02  3.61814536e-02
  4.18321081e-02 -8.41145515e-02  5.41126393e-02  3.26869972e-02
 -2.44457871e-02  1.01672463e-01 -1.57266080e-01 -4.79517840e-02
 -9.54781473e-02  1.77352987e-02  7.59134665e-02 -4.80436683e-02
 -4.64716926e-02  6.27760813e-02  8.35278109e-02 -2.08093807e-01
  1.05903700e-01 -3.13230194e-02 -3.65626812e-03  5.73956780e-02
 -2.97911540e-02  3.31947859e-03 -6.98659644e-02 -9.51043889e-02
  1.74265072e-01 -1.64192960e-01  4.23370078e-02  1.35191709e-01
  9.08432901e-03 -1.44162420e-02 -1.87347695e-01  1.87827833e-02
 -1.01260886e-01  1.57112367e-02  2.90636960e-02  5.40254004e-02
  2.31250137e-01  1.35977373e-01  8.85270461e-02  1.09629191e-01
 -8.85643139e-02  5.02623543e-02  9.18413699e-03  2.06366424e-02
  1.62497640e-01  4.56981473e-02 -4.89993058e-02 -8.01051781e-02
  1.40071705e-01  1.16061054e-01  1.96669027e-01 -8.47619176e-02
  1.86209511e-02  1.44730717e-01  1.24436896e-02 -1.23200566e-01
 -1.32404119e-02  1.15735777e-01  1.27911389e-01  1.96674329e-04
 -7.21349418e-02 -1.47293136e-01  1.09972171e-01  1.12117112e-01
 -4.97576781e-02 -5.01945764e-02 -1.61922097e-01  2.71210130e-02
  1.73088256e-02  1.09523281e-01  6.55118376e-02 -1.04556926e-01
  7.91002959e-02  2.80551389e-02  1.19962096e-01  9.01670754e-02
 -1.95951879e-01 -8.44132304e-02 -8.36275071e-02  3.71399112e-02
 -2.52371281e-02 -1.17381893e-01  1.89647991e-02  1.89190388e-01
 -7.11279511e-02  5.91791607e-03 -3.46083827e-02 -1.69278800e-01
 -6.77330419e-02  1.62204847e-01 -1.19390115e-01 -5.38270585e-02
 -9.95181724e-02  1.22615971e-01  8.80989581e-02  7.46525526e-02
  1.58191979e-01  8.13349336e-02  8.87856353e-03  5.69421761e-02
  1.77564602e-02  8.01010355e-02 -1.40796453e-01  1.45953698e-02
  7.83146098e-02 -4.67342958e-02  8.90987925e-03  8.50943327e-02
 -1.85599085e-02 -1.05302878e-01 -1.77813336e-01 -1.11648314e-01
  1.59876436e-01  8.92447829e-02  2.19135173e-02  9.15415436e-02
  9.59301218e-02 -1.60422723e-03  1.84580505e-01  5.61763579e-03
 -2.26532854e-02  1.31487131e-01 -1.40954733e-01 -1.20810263e-01
 -1.25839904e-01 -3.07312850e-02 -8.18700641e-02  9.50750783e-02
  6.76043779e-02  1.11644201e-01  4.62471880e-02 -1.60854414e-01
 -7.35369176e-02  8.77192542e-02  4.28806953e-02 -3.00392434e-02
 -8.85485485e-02  2.23262593e-01 -3.14769782e-02  9.10769999e-02
  1.05432577e-01  2.63268296e-02  2.87548043e-02 -1.15221106e-01
  1.10966101e-01  1.14156760e-01 -3.50360796e-02  7.84024671e-02
  2.03492537e-01 -5.56948148e-02  4.52257879e-03 -5.41784205e-02
  4.38248105e-02  4.42235842e-02  1.17870294e-01 -1.21089309e-01
  3.01657300e-02  4.95205596e-02 -5.82754165e-02  1.52571555e-02
  1.29513204e-01 -1.13106929e-02  1.04179941e-02 -1.56888664e-02
 -3.04227974e-02 -9.47674885e-02  3.67747992e-02  3.14992405e-02
  7.08270520e-02 -3.82681191e-02 -5.77850230e-02  6.79135919e-02
 -5.45998439e-02  5.16166054e-02  7.18172267e-03 -5.45106716e-02
  1.07657602e-02 -3.38420970e-03 -7.90964290e-02 -1.29967101e-03
  1.11355335e-01 -9.37022492e-02  1.29300996e-03 -1.16463527e-01
  2.15020683e-02 -1.03454404e-01 -1.81072339e-01  3.12533341e-02
  8.77067298e-02 -2.99306605e-02  3.37229297e-02  6.82421494e-03
 -1.01078853e-01 -5.46020456e-02  1.47471771e-01  1.45793170e-01
 -1.37809906e-02  2.75811702e-01  1.74823835e-01  3.93615710e-03
 -3.65534355e-03  1.17202275e-01 -3.15602198e-02  1.04998387e-01
 -5.80669194e-02  1.62453726e-02 -1.84308682e-02  4.83953878e-02
 -1.49404541e-01 -2.15534583e-01  1.75127134e-01  5.29772528e-02
  8.74453411e-02  1.17539570e-01]",2.3497102,-0.73457164,may
17329,men,"[-0.10272741 -0.05664217 -0.04502165  0.02148409  0.0085838  -0.03058983
 -0.13658227  0.00383925 -0.0633641  -0.14590095  0.20170696 -0.11176932
 -0.12795132  0.00279892 -0.02261178 -0.18830663  0.14775202  0.09842753
  0.03212585 -0.09340916 -0.04011748 -0.14770636 -0.00683316 -0.08808942
 -0.09827814  0.06171187 -0.01251006  0.07866167  0.13978049  0.09558446
 -0.04568626  0.03357054  0.05079799 -0.0803578   0.05280505  0.03987632
 -0.02955448  0.10032548 -0.15662757 -0.04558895 -0.09302085  0.02040434
  0.07058667 -0.05036302 -0.05379501  0.06481243  0.07912776 -0.20422913
  0.10060295 -0.0232287   0.00084185  0.05714835 -0.02714144  0.00387467
 -0.06999957 -0.09812546  0.17499007 -0.16678771  0.04259548  0.13965565
  0.00629432 -0.0193785  -0.18615326  0.02129902 -0.10656995  0.02351688
  0.03627439  0.06027252  0.22972006  0.13461058  0.08156681  0.1136909
 -0.08606652  0.04489832  0.00981545  0.02131398  0.17258908  0.05166957
 -0.05523722 -0.08258875  0.13526468  0.11328303  0.19994959 -0.07983827
  0.03148638  0.14092356  0.01291485 -0.12555988 -0.01656125  0.11904605
  0.12385686  0.00303369 -0.06713689 -0.14545022  0.11582085  0.113199
 -0.04781187 -0.04813529 -0.16930857  0.02635865  0.02082299  0.10822137
  0.05883071 -0.10516335  0.07900231  0.03429601  0.12111106  0.10220933
 -0.1996577  -0.07826715 -0.0804101   0.03932825 -0.02632487 -0.11621214
  0.01940802  0.18855318 -0.06802134  0.00610788 -0.0376069  -0.16985032
 -0.06180385  0.15373147 -0.12275803 -0.05519053 -0.09899487  0.12034962
  0.08269918  0.08006599  0.15689549  0.08856249  0.00225     0.05351766
  0.00722201  0.08056095 -0.13735403  0.02537979  0.0733882  -0.04662269
  0.00343852  0.07818772 -0.02429669 -0.11184901 -0.18086104 -0.11475811
  0.16961801  0.09398355  0.03075896  0.10128877  0.09402542 -0.00329113
  0.18638912  0.0112264  -0.02586204  0.13010748 -0.13967574 -0.11973683
 -0.12275418 -0.02267295 -0.08431883  0.11121128  0.07816454  0.1101244
  0.05454534 -0.16220982 -0.08019683  0.09693811  0.0479689  -0.02913782
 -0.09239937  0.23692758 -0.04261578  0.08872875  0.11316121  0.02593673
  0.02952937 -0.11688858  0.11396406  0.122876   -0.03344162  0.07277049
  0.20750321 -0.06090314 -0.00307313 -0.04431755  0.03559726  0.04147885
  0.1270396  -0.12491947  0.02031939  0.06107472 -0.05764776  0.00653918
  0.13606365 -0.00281824  0.00754553 -0.00742482 -0.03119366 -0.09227447
  0.04188525  0.0328357   0.07351332 -0.0361404  -0.05810705  0.07351052
 -0.06540385  0.05316871  0.00579573 -0.06084363  0.0071292   0.00272804
 -0.08317421 -0.0031859   0.1192664  -0.09830412 -0.00394572 -0.11631464
  0.02434733 -0.10742852 -0.18569691  0.02646538  0.08972801 -0.03227317
  0.02919758  0.0117104  -0.10289341 -0.06061452  0.1564938   0.1516564
 -0.01826798  0.27859163  0.18335615  0.00849079  0.00075015  0.12159995
 -0.03940945  0.10551263 -0.05418041  0.00876329 -0.01763156  0.04641701
 -0.15232532 -0.21644382  0.18288736  0.05203469  0.09469615  0.13048123]",2.6324391,0.31364167,men
24044,shall,"[-8.14610571e-02 -6.10676594e-02 -7.80698881e-02  2.03565340e-02
  1.27202803e-02 -2.18202211e-02 -1.63062468e-01  3.26767676e-02
 -5.39870560e-02 -1.29860967e-01  2.11563542e-01 -1.34423479e-01
 -1.30800366e-01  1.14406347e-02 -1.08404439e-02 -1.88666448e-01
  1.49855107e-01  7.91707188e-02  6.54968172e-02 -1.29189327e-01
 -5.35977148e-02 -1.65622070e-01 -1.11851329e-03 -8.23499411e-02
 -1.12017706e-01  6.72922283e-02 -7.21880794e-03  7.18480349e-02
  1.57020912e-01  7.02663586e-02 -2.47364677e-02  2.97237188e-02
  6.64543435e-02 -9.19332281e-02  5.94189540e-02  2.78571714e-02
 -3.01869120e-02  1.08987994e-01 -1.53527290e-01 -6.70059249e-02
 -8.64487216e-02  5.75033464e-02  7.96125531e-02 -4.12277617e-02
 -3.79647911e-02  4.70977761e-02  7.04507381e-02 -1.84260517e-01
  1.29650667e-01 -3.04766167e-02 -2.69406033e-03  7.91146457e-02
 -3.26259769e-02 -7.42229074e-03 -6.65945336e-02 -1.12118624e-01
  1.77597970e-01 -1.52902871e-01  3.30741517e-02  1.52964905e-01
 -1.10091027e-02 -1.23216351e-02 -2.00174987e-01  3.62738431e-03
 -1.42811611e-01  1.14249419e-02  3.59799271e-03  4.99342084e-02
  2.34314546e-01  1.23704024e-01  9.60536376e-02  1.21306255e-01
 -1.06665730e-01  4.39688228e-02  2.59644212e-03  5.68891540e-02
  1.56558767e-01  4.60242741e-02 -4.11916338e-02 -7.52856061e-02
  1.37456506e-01  1.19005382e-01  1.96920827e-01 -8.27262849e-02
  3.30858976e-02  1.43547326e-01  1.57657620e-02 -1.15224548e-01
 -2.37727389e-02  1.38015419e-01  1.10937931e-01  4.14489992e-02
 -5.23291864e-02 -1.38558969e-01  1.20554693e-01  1.37348309e-01
 -6.29555732e-02 -1.71044935e-02 -1.62609458e-01  2.89283302e-02
  1.93055067e-02  1.35656208e-01  7.53033385e-02 -1.01525269e-01
  8.03381875e-02  4.33180630e-02  1.37732983e-01  1.49044767e-01
 -1.99959978e-01 -6.81709796e-02 -6.39156774e-02  6.09682314e-02
  1.02526313e-02 -1.30525246e-01  2.39419751e-02  1.82751924e-01
 -4.41461019e-02  2.12808214e-02 -2.93263681e-02 -1.85756698e-01
 -4.44351323e-02  1.46665633e-01 -1.20680861e-01 -1.91062894e-02
 -1.15906589e-01  1.27394050e-01  8.42790306e-02  1.07614696e-01
  1.52571946e-01  7.89318234e-02  1.84140243e-02  4.01749350e-02
 -1.27100479e-02  8.41964707e-02 -1.53155014e-01  8.83980002e-03
  5.64181320e-02 -4.45011258e-02 -1.06232474e-02  4.92150523e-02
 -3.18190232e-02 -1.30392179e-01 -2.02690527e-01 -9.24059972e-02
  1.72658592e-01  9.02618617e-02  4.02924232e-02  1.06016703e-01
  7.51105770e-02 -7.79535435e-03  1.76771894e-01  1.23589328e-02
 -1.27390260e-02  1.43771023e-01 -1.42674372e-01 -1.19663663e-01
 -1.52594894e-01 -2.49465788e-03 -8.10901001e-02  1.33963764e-01
  8.03475156e-02  1.02200128e-01  7.95403048e-02 -1.63219690e-01
 -8.29008818e-02  9.01284963e-02  4.32926528e-02 -3.28985341e-02
 -8.95334929e-02  2.55405068e-01 -6.56550527e-02  6.93989247e-02
  1.03784025e-01  2.35422403e-02 -1.58820490e-04 -1.09029703e-01
  1.04971729e-01  1.11200683e-01 -3.57684344e-02  7.33958483e-02
  2.03140602e-01 -6.17430657e-02  3.80493584e-03 -4.26284708e-02
  7.99313188e-03  4.75347005e-02  1.30170688e-01 -9.24907401e-02
  1.09296134e-02  5.57828397e-02 -5.23198582e-02 -2.31876206e-02
  1.07483268e-01  1.54886264e-02 -1.14162695e-02 -2.84236353e-02
 -3.62406746e-02 -9.64819938e-02  5.47665022e-02  2.23064497e-02
  9.41613838e-02 -3.90779488e-02 -7.73069561e-02  8.19668099e-02
 -6.91636354e-02  6.66218996e-02  5.94271440e-03 -9.74301323e-02
  7.03590084e-03  1.02355964e-02 -7.62325227e-02 -3.46899480e-02
  1.35936856e-01 -1.18354186e-01 -9.49857570e-03 -1.17942847e-01
  1.25749912e-02 -1.24066010e-01 -1.69288248e-01 -9.71485954e-03
  8.28964561e-02 -2.99642235e-02  2.98794452e-02  2.76854150e-02
 -1.30968347e-01 -9.60563198e-02  1.47849202e-01  1.53536677e-01
 -1.84714571e-02  2.88085759e-01  2.03451663e-01 -3.15672606e-02
 -1.95365380e-02  1.24731056e-01 -3.46223302e-02  1.22617930e-01
 -5.64240552e-02  2.05937326e-02 -5.78249292e-03  6.75307289e-02
 -1.54637054e-01 -2.02947602e-01  1.67027190e-01  5.06084785e-02
  1.05674192e-01  1.44425496e-01]",-4.160118,3.360909,shall
16648,love,"[-0.10604155 -0.05284366 -0.05020358  0.02257832  0.00111243 -0.03315482
 -0.14480543  0.0004331  -0.05491377 -0.13936739  0.19397394 -0.10248831
 -0.12959284  0.00530266 -0.03071442 -0.19256856  0.158012    0.0835823
  0.03484045 -0.09161551 -0.04015894 -0.15441178 -0.00744001 -0.09087384
 -0.09497493  0.05844418 -0.01294731  0.07619888  0.14734294  0.09239984
 -0.05228331  0.0283108   0.0538293  -0.07866037  0.04658456  0.0374148
 -0.01650785  0.10537878 -0.16552436 -0.04404129 -0.08376627  0.03287179
  0.08473689 -0.05009538 -0.04430232  0.05593636  0.0790966  -0.20373079
  0.09701972 -0.02958392 -0.01626552  0.05778515 -0.02463648  0.00449777
 -0.06802177 -0.10134797  0.17456254 -0.16219267  0.03663578  0.13846284
  0.00730306 -0.01689176 -0.17358688  0.00765834 -0.10548291  0.02531222
  0.04172536  0.06195041  0.23026343  0.14262854  0.07664908  0.11570411
 -0.09322347  0.0443473   0.00266723  0.02142076  0.15649623  0.04059672
 -0.05318374 -0.07818166  0.13667722  0.11675305  0.1808365  -0.08689225
  0.02828258  0.15182096  0.01541731 -0.1189144  -0.01554164  0.11377344
  0.1258171   0.02017307 -0.0652804  -0.13443026  0.1154746   0.11353444
 -0.04938231 -0.0519306  -0.16568474  0.02692225  0.02741422  0.12273335
  0.06115916 -0.10871184  0.08211835  0.02689291  0.11056438  0.11716117
 -0.19407694 -0.07931109 -0.07965367  0.04587545 -0.02271698 -0.11151404
  0.01312316  0.17681503 -0.06806608  0.00700418 -0.03071626 -0.17219763
 -0.06174361  0.15294135 -0.11575231 -0.04663542 -0.10554036  0.12561889
  0.08749606  0.07190441  0.15298443  0.08750305  0.00980934  0.05472317
  0.01254346  0.08827455 -0.13476777  0.02206648  0.08126776 -0.04266696
  0.01078106  0.07278258 -0.02311061 -0.10835711 -0.18238768 -0.10105444
  0.1638326   0.08983494  0.02260561  0.09981089  0.09374106 -0.00069355
  0.18376891  0.00413866 -0.01299417  0.12587953 -0.13319416 -0.11589555
 -0.11903985 -0.01713796 -0.08059056  0.10016485  0.07818578  0.11786957
  0.05603836 -0.14983122 -0.07643682  0.08395994  0.04668006 -0.02973679
 -0.09070983  0.23702529 -0.04000171  0.09988086  0.10429303  0.02225281
  0.02908911 -0.11752545  0.12072773  0.12422864 -0.02335413  0.06823545
  0.20518199 -0.06156612 -0.00899141 -0.05387275  0.03790824  0.04512696
  0.12166757 -0.11159727  0.03072574  0.04652664 -0.05326956  0.01511548
  0.12740009 -0.00287288 -0.00512901 -0.01059101 -0.03198794 -0.09634076
  0.05381367  0.03288087  0.06343437 -0.03634549 -0.04999729  0.06704307
 -0.06600223  0.04807513  0.01055759 -0.0601816   0.00184456  0.0119122
 -0.08186443 -0.00525976  0.12466705 -0.09536631 -0.00179821 -0.1092314
  0.01931118 -0.10523707 -0.17653418  0.02709404  0.090605   -0.03022906
  0.03287788  0.00497356 -0.10727442 -0.069507    0.16301744  0.14572403
 -0.01089171  0.27793205  0.17234743  0.00494748 -0.00079181  0.12070484
 -0.02595497  0.1095055  -0.05122766  0.00522534 -0.01190991  0.04615781
 -0.14632422 -0.21565671  0.181584    0.05122978  0.09409991  0.12084161]",1.550733,5.081785,love
16934,man,"[-0.08814675 -0.05427829 -0.05236878  0.02295586  0.00094478 -0.02686962
 -0.14134772  0.00494797 -0.0534379  -0.13803817  0.20868592 -0.10787386
 -0.1275455  -0.00031981 -0.01890717 -0.18555363  0.14822099  0.09892364
  0.03978502 -0.10471687 -0.04203688 -0.14892915 -0.01263266 -0.08196476
 -0.10366645  0.06450317 -0.01406977  0.08337959  0.14178264  0.08701464
 -0.0452435   0.03256565  0.04674307 -0.07697012  0.0475696   0.0282673
 -0.02741188  0.10825717 -0.1626977  -0.05082834 -0.09464627  0.03451111
  0.07500137 -0.04611349 -0.04881554  0.06208142  0.07284834 -0.19894414
  0.09905368 -0.02903056 -0.01370421  0.06727869 -0.02926296 -0.00384986
 -0.06864405 -0.10599083  0.17585585 -0.1563461   0.0388075   0.14630778
  0.00541206 -0.01831325 -0.19125426  0.0186901  -0.10711855  0.01352808
  0.02241879  0.05799668  0.22790597  0.13790102  0.07853793  0.10566232
 -0.08836045  0.04036727  0.00173943  0.02762914  0.17672688  0.05855052
 -0.04982535 -0.07614144  0.14369741  0.11478198  0.20476419 -0.07811619
  0.02738879  0.14379136  0.00831739 -0.12608062 -0.01088434  0.11463505
  0.12046838  0.01886615 -0.06472608 -0.13755763  0.11345275  0.11168666
 -0.04830536 -0.04920822 -0.1593693   0.03154853  0.02136013  0.11533066
  0.06405224 -0.10963854  0.06539922  0.03584506  0.12358136  0.11495555
 -0.20227762 -0.07669862 -0.07856388  0.03590052 -0.01637872 -0.11064838
  0.0158163   0.18754037 -0.06579161  0.00518066 -0.04178962 -0.17083609
 -0.05809272  0.16340251 -0.11161563 -0.04242126 -0.10194679  0.11870366
  0.0881826   0.08171191  0.16057499  0.08338088  0.00532908  0.0561235
  0.00996709  0.07670143 -0.14633112  0.01395733  0.06578039 -0.03955378
 -0.00226083  0.07562517 -0.02819344 -0.11371223 -0.18326855 -0.11141209
  0.17195936  0.09666982  0.02957946  0.10590067  0.08969657  0.00640681
  0.1830803   0.00314003 -0.02227858  0.12901811 -0.13369961 -0.11767165
 -0.12685204 -0.02357484 -0.08259271  0.11083961  0.07929276  0.10540853
  0.0515463  -0.1599179  -0.07186401  0.08428204  0.04203317 -0.02586515
 -0.08388835  0.23491515 -0.04811131  0.08671157  0.11248931  0.02969054
  0.01689006 -0.11775032  0.11141989  0.11474454 -0.03315848  0.07865997
  0.19590822 -0.06765578 -0.0043843  -0.04647855  0.03786361  0.04626891
  0.11941753 -0.1110327   0.02188013  0.0564007  -0.06106795  0.00976679
  0.13285531  0.00449707  0.00592711 -0.00874641 -0.02934487 -0.09727912
  0.04574724  0.0246947   0.07940575 -0.04025431 -0.05185445  0.06931385
 -0.06544664  0.04979637 -0.00184955 -0.07146431 -0.00182988  0.00170638
 -0.08484329 -0.01484245  0.11605208 -0.10302089  0.00105549 -0.11179263
  0.02804527 -0.10237002 -0.18224798  0.02392643  0.07971168 -0.04043083
  0.02347744  0.01573617 -0.1088325  -0.05829962  0.15294735  0.14461514
 -0.00808391  0.27324522  0.18803799  0.00840945 -0.0030036   0.11593615
 -0.03617641  0.10855677 -0.05077944  0.01153195 -0.00975963  0.04403763
 -0.14890695 -0.21121675  0.18452036  0.0465123   0.10229727  0.12252972]",0.26893014,3.75178,man
