term_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,term_str
16934.0,-0.0007643718281938937,0.001576568935038777,-0.003680625748052013,-0.0021652185794557555,0.030546439905946226,0.015642065172850612,-0.008686718759328676,-0.019746685924430084,0.0027884414154506765,0.020555509948149586,man
16354.0,-0.0007638898832854332,0.0016347105340646332,-0.00394660903388665,-0.0022758948725965316,0.01359792598145503,-0.04650710029052315,0.029771669627464813,-0.03890671033366003,-0.00035413173509303564,0.02446807463356593,life
4484.0,-0.0006879457027681782,0.001292698594517654,-0.00113713072126659,-0.0012646488473305136,-0.0560098994431951,0.02842951423714608,-0.03550765146115972,0.07335693106646005,0.014327872963584568,-0.05562686812893644,berne
7645.0,-0.0007089807464724739,0.00159601379498418,-0.004028554309418604,-0.0021948849305327566,0.017897163315853358,-0.10607216168574501,0.06491525552347771,-0.1029733344809461,0.009440413358671323,-0.19109797119119792,cross
25670.0,-0.0006996372010862344,0.0016180008267877802,-0.004134577662546994,-0.002572961502330311,0.021193678817047094,-0.084735604691326,0.055689921104866924,-0.08422320326573884,0.004617970567097141,0.00130919695198798,suffering
22956.0,-0.0006934911979250164,0.0015295330299041317,-0.003915179211938469,-0.002608771846651475,0.017016719675802795,-0.0667824130385652,0.04218275056166838,-0.05892036101652049,0.0022552530728024863,0.02620292176801608,righteousness
11302.0,-0.000701366839129099,0.00042625077116959377,-0.004359055235163108,-0.0024092326072435552,0.1975118518486517,0.19583338750270224,0.014151585462322935,-0.05894803646774684,-0.17871704800620397,-0.031546883191925584,faculty
11347.0,-0.0006842792683884057,0.00132194468557892,-0.00329622916042749,-0.0021994329512440916,0.007579795716066157,-0.04931047085729653,0.028609686434411617,-0.03716720855381558,0.0020822688807857976,-0.028421600220935424,faith
7991.0,-0.0006379294080538493,0.0012986521058451052,-0.0015369966031980318,-0.0016034824606211424,-0.058258119782821804,0.034682442542151776,-0.0023169286220559387,0.02195725646004893,0.005138455171498821,-0.029425762038694278,de
6923.0,-0.0006726302532507675,0.0005412441245670198,-0.003433419184537,-0.0020569109797339336,0.09749445170220718,0.09101601542371547,0.007365863280835675,-0.025245557856731438,-0.09396800551354861,-0.014310431160105507,conscience
12214.0,0.00830011775107025,0.0027059236152989414,0.15942344148629609,0.6470376157536151,0.010843681895590809,-0.004788365771429985,0.009380525835587655,-0.020904572323073887,-0.0039047042960826976,0.0006097874876192636,frankfort
12624.0,0.0018023211728978572,0.0022148557391743775,0.2507344477089594,0.10390350812938415,-0.00399450304902524,0.002650889923611483,-0.0021542830671340885,0.0047816159703348085,0.0011073115561891305,-0.006661381002573678,germany
24748.0,-0.0006585821936816281,0.001439008267430133,-0.0033082591743369178,-0.0021879460491879303,0.01327892221131768,-0.04739067061060479,0.029812004957607673,-0.04059901264566845,0.000771210882492975,0.025181664394059725,son
11410.0,-0.0006227446447390828,0.0011455226947324126,7.002115225682516e-05,-0.0003008615033840262,-0.042389478976330476,0.01860695411582381,-0.032000420282590855,0.06349699898653993,0.011597042009772941,-0.04075348596137808,farel
17329.0,-0.0006345893771930767,0.001285874566352709,-0.0025754828566265427,-0.0015154527702136873,0.02523498027273426,0.020613023484465722,0.001207369673873189,0.0030322634737822954,-0.0036664244584099105,0.013864439215335016,men
15617.0,-0.0006473088000795216,0.0013255708335345028,-0.0036364147412930514,-0.0015072726086215616,0.01229754905454141,-0.07472854237897941,0.043007088648435124,-0.061331455658726775,0.007065673877518783,-0.001660461354595259,joy
17974.0,-0.0006401810555845482,0.0013873190815985473,-0.0033216298141241045,-0.002011106402299324,-0.002401003567648697,-0.008701189097896845,-0.006586681323341032,0.024609096560163614,-0.0003970710872447376,0.0716586434737497,mr
15782.0,-0.0005294014421204341,0.0011790400620230027,-0.000641221372605287,-0.0008549551088056598,-0.019949288373129374,0.0006910256293201494,-0.008732847177090428,0.027492653356276712,0.005296472691129917,-0.005314239835372406,king
5083.0,-0.0006022991109568205,0.0011877563667521903,-0.0002511172112077152,-0.0010873407337889192,-0.0422988188525457,0.011325022756596331,-0.0626661601692402,0.014692431292759881,0.008773777534380725,-0.03512365806302357,brother
5972.0,-0.0006110148899980417,0.0012775700518048987,-0.002741178862219685,-0.0015965450762674197,-0.00026662284053059656,-0.018757131079787583,0.0027364298209212883,0.0046471714193657854,-0.0002543089573405397,0.03736443913297343,christian
28025.0,-0.0006094535350962118,0.0012525636577308224,-0.0024267787979907907,-0.0014059579176769659,0.0033714697398688183,-0.026350356792515493,0.013671332985727324,-0.014689944695296966,0.0009714045547852983,0.0018964407139108264,us
24408.0,-0.0006191827566216857,0.0014097698245925086,-0.0033701096656396368,-0.0016451460108684163,0.017469308708696927,-0.061477213221265814,0.040861046518480396,-0.0592668960306775,0.0016330402582595738,0.02802985007210813,sins
19254.0,-0.0005376297884023699,0.0011075442708000866,4.115156797532813e-05,0.0005462132000455045,-0.07452090249986075,0.04741289652828499,0.0016501902538983047,0.02132191175137032,0.007009810067145545,-0.026756719740199397,p
4184.0,-0.0005836810314807635,0.0011124885135734284,-0.00020458487120575758,-0.001248673824058727,-0.04282287239898923,0.01896706277456744,-0.038982682029673595,0.060949513854934946,0.012474424820993566,-0.042289378426065394,basle
26836.0,-0.0005670909466649955,0.0011521603487845828,-0.000462403741422737,-0.0005485321406729372,-0.04515727485205153,0.01473005107879939,-0.09135994395225382,0.0050779999209172545,0.0073915152701246115,-0.019039590819241423,town
16610.0,-0.0005790377510758499,0.0011410094441680044,-0.0016959398996154306,-0.0010781267655434745,-0.014502263063513144,-0.006172986045274469,-0.008311010296178206,0.020135253364021378,0.004303220829103465,0.003793168615706855,lord
20922.0,0.0014428176078889463,0.002014773325687683,0.21414504486510363,0.08872256610290849,-0.003689208204679172,0.001545647615502437,-0.004381328738696792,0.0071655706385223665,0.0012019744589946834,-0.006363680765819434,princes
29191.0,-0.0005888571583070323,0.0012572488419956554,-0.0029425015371968167,-0.0016760316479825248,0.012786120659168601,-0.0323963595841563,0.020651433851850823,-0.028673164964313446,-0.0013609195739384898,-0.0008782993757042959,world
4726.0,-0.0005995534745911856,0.001375097083766886,-0.0034001085438674253,-0.0019198049995338294,0.01617308475162536,-0.07159797315698442,0.04740643810171053,-0.070080006808,0.003526330679195415,0.02718439364215745,blood
29189.0,-0.0005953768700894697,0.001217365729398747,-0.003130381292829803,-0.0021039093326196225,0.014112266541887838,-0.03347320515987732,0.02509266014491207,-0.033225133065729884,-0.005320564865476531,-0.018460298689660988,works
5005.0,-0.0005527211687430473,0.001022514367738436,0.00027327389760002267,-0.0001855604997093629,-0.03203070378010512,0.012948365758454006,-0.024189807571356935,0.052198019277513025,0.008897821721349095,-0.027632526131779463,brethren
19600.0,-0.0005800469007125597,0.0012401868682596507,-0.0028536553299020146,-0.0013850448006104152,0.0024331732037507795,-0.028176411519963283,0.01185468824243755,-0.011628783870115629,0.001977882505329075,0.00688198624069256,paul
17462.0,-0.0005354659920726689,0.00098204823892199,0.0023793150798597923,0.0005377722949004055,-0.04335541937214789,0.01777251277574182,-0.048322024478698995,0.07343656743646451,0.013467816050395286,-0.060903971536354004,metz
23510.0,-0.0005868379140317742,0.0013034938783980734,-0.003151261750543503,-0.0018170414105025893,0.011026527174246098,-0.045324068340344116,0.0032198172988617524,-0.07031092077181549,0.015769929341957152,0.004223238259511773,says
24966.0,-0.0005782067370737579,0.0011321501673406205,-0.002410025523546748,-0.0014410367115014538,-0.0022257288557334534,-0.01573057797443155,0.003773121235601059,0.0023495947624923054,0.0010893408252253551,0.016494266232266682,spirit
12818.0,-0.0005826341466131709,-0.037306091883556235,-0.001697370138640351,-0.0006191707029948934,0.005330460762240544,-0.005717023534084933,-0.005394383701410739,-0.015852098403457218,-0.0011241105983787918,-0.04350949731935195,good
11459.0,-0.0005774553784225907,0.001202658701602975,-0.0027106436249643585,-0.001603095518305706,-7.367482109292411e-05,-0.02442862713078328,0.008014180143345857,-0.010571799823447529,0.0020613159249076372,0.011652689755796905,father
10160.0,-0.00043357950213454094,0.0007403144781760881,0.0025816325934310785,0.0011518394789778042,-0.028961404355607415,0.012294235981128108,-0.026998608056830475,0.05047473013462328,0.007896529441819771,-0.025687232016967473,emperor
2302.0,-0.0005673941262227454,0.0010259732064046819,-0.0028341519169965117,-0.0010710249993063328,0.0957111813302573,0.08209371415648863,0.00995966020610046,-0.03384928783329612,-0.04143312482855594,-0.014732002074171252,act
23301.0,-0.0005637626527952364,0.0011718528090829746,-0.00263169114484245,-0.0015917599971791874,0.007663850358421735,-0.013243825287963766,0.007246451991343244,-0.0031653182981998423,-0.004242144934896282,0.02878975307766563,said
19717.0,-0.0005626369374750471,0.001200756480259898,-0.0026009288747036352,-0.001251112919761452,0.005428663116875343,-0.038377643777006726,0.020369868936594274,-0.026492118868917995,0.0024304519512789043,0.0023049620180265427,people
28444.0,-0.0005475338712282217,0.0009928745194870126,-0.0005210935421399504,-0.0008922032575204766,-0.03472390938575082,0.014199397687732854,-0.028025370166166772,0.05248768265592191,0.009253251673205475,-0.03208973211885151,viret
15574.0,-0.0005441835828590305,0.0011823864179000092,-0.002128710391664761,-0.001413378893230555,-0.010681740534516652,-0.02786437056983722,-0.017471656510980687,-0.02688498940154607,0.005004201110037971,0.00426503385711939,john
28081.0,-0.0006417714016228182,-0.24870776999209732,0.0015552962174030659,0.000595169208034898,-0.010270496788854826,-0.00027638655808637664,-0.006316587397002292,0.01300772969733546,0.004686321655391209,-0.0020043090876210347,v
18340.0,0.0016444674948515284,0.001441785303516733,0.03819063685055897,0.16059314901749658,-0.0004136374024151985,-0.025954827749900683,0.012467412796351373,-0.0184730121581259,0.003662340749424321,-0.006989015847749537,news
19423.0,-0.000527067838473713,0.001248769016902729,-0.0006735610373781121,-0.0018609533961030406,-0.2267453274900464,0.17399036020782926,0.13976031984810303,-0.10866816919226949,-0.0031798963503477267,-0.012366341204755396,paris
12744.0,-0.0005565885434623665,0.0012115060469916788,-0.002726208289966314,-0.0014691176004945886,0.008048091226122659,-0.04008931845296513,0.022298907982433676,-0.030705830284729643,0.0016098286673660567,0.01022936912320367,glory
24044.0,-0.0005230328146652525,0.0010702257966203116,-0.0013853269420722287,-0.0009815294562441044,-0.013225412566118195,-0.0033444114360437517,-0.008473377925702946,0.01875797113306069,0.003472852928023951,-0.009506514918076652,shall
26493.0,-0.0005456865924713391,0.0010852741773523177,-0.0022931297819528337,-0.0013490380587674027,0.00859796843898915,-0.00977034656055235,0.007759097491235571,-0.0058645636981334275,-0.00044796699472958467,0.011461503089166956,things
20562.0,-0.0005471074982479439,0.0011642122183063211,-0.002607941120980717,-0.0008620234184702353,0.02564121086553775,0.0014076546032303853,0.011745453738476378,-0.018260584862976905,0.012069719181478719,0.01580774247004398,power
18176.0,-0.0005325341082401687,0.0010684061642838086,-0.0026475782459410417,-0.0013647176669258263,0.037135073266560126,0.02230462390353269,0.007018754813376794,-0.011149272394271225,-0.014000181853627983,0.015376280192548344,nature
28534.0,-0.000497798787886262,0.0009963566784133109,-0.0003403703447416688,-0.001157819380388335,-0.04664182385259014,0.01968069183372363,-0.07594333538612812,0.003473730659163519,0.006945997509299488,-0.040295997611503494,vol
13464.0,-0.0005433688487968316,0.001259823197449045,-0.0033171791067787425,-0.001891580170027299,0.017309637761961143,-0.07245649532351,0.046058453000571924,-0.07029988047359494,0.00352524637851512,0.031592603269762744,hebrews
23803.0,-0.0005362098336618179,0.001182525346168636,-0.0029258698443321565,-0.0016522413192915232,0.024025741188282105,-0.018170586656116598,0.0203324939062248,-0.034199488680264956,-0.008970457604373181,0.0003437272991696282,self
3889.0,-0.0004929752624889399,0.0009961023653846607,-0.0005723264244757086,-0.0010119688048453954,-0.04654263400837287,0.01584773676329386,-0.09300586667293921,0.002971503572667676,0.008669274159617232,-0.043965169883604084,autogr
27539.0,-0.0005897452941741988,-0.18173067083707387,9.839717455634587e-06,-0.00026819318646225553,0.042086087619873556,0.0434187714005723,0.0024188833740717043,-0.009378480674729694,-0.04615393334978976,-0.006483778376825053,understanding
16332.0,-0.0004817439218825205,0.0009460064840583538,-0.00034131375919577194,-0.0010554547411766653,-0.03909774558318601,0.01712830873522906,-0.026043104137921998,0.04603986018329045,0.00971573619996069,-0.04514611324692511,library
19025.0,-0.0004733140640253728,0.000963692428013058,-0.0004416688470428495,-0.0009937199374885372,-0.04501769148691861,0.015383795576563027,-0.09021263910341543,0.0029942689608269124,0.008315244339573544,-0.04236935364253482,orig
12281.0,-0.0005070396148509764,0.0010737199538715253,-0.0016903066283615559,-0.0013142873534939465,-0.072987127435678,0.04313235368699214,-0.038683992488979024,-0.036837770514752816,0.003070482553900647,-0.03423613341490413,friend
2740.0,-0.0005338702042764603,0.0025712141572850826,0.4785529429036229,-0.15283405069666192,0.019764479028772,-0.0069946964604641676,0.012667060779897743,-0.028637981425304,-0.004144946524178209,0.01268975716627981,alexandre
27994.0,-0.00047745064170058224,0.0009642553537624704,-0.0012590227950635654,-0.001005182585831558,-0.011206228676001935,0.007037362659958045,-0.009746818604121238,0.022990292607697065,0.0009470585752508712,0.0005733443678237835,upon
12870.0,-0.0005078544325817424,0.0010322071549457481,-0.002348449438426056,-0.0014574568716406004,0.0036858850281390053,-0.02546943152406408,0.011937401116661446,-0.012488895762132848,0.0008789756670704952,0.013722076490371554,grace
9478.0,-0.0005048151560852045,0.0009469116212085013,-0.0019699054502923864,-0.001155914199093844,-0.021049989325557635,0.019919776990938633,0.01597795224117889,-0.005079886926297967,-0.004393755436186077,0.021562039667655825,doctrine
7410.0,-0.0004643661208004455,0.0009505911875284248,-0.00045355168622797273,0.00015678387031296755,-0.025603231579355835,0.009137240859176887,-0.021647022395710272,0.04375311294469642,0.007266609075036212,-0.020189869115459735,council
12835.0,-0.0004910413972828178,0.0009871957408132863,-0.0015183542804612796,0.0011213531980243494,0.0017187971521593882,-0.024551191771511074,0.012625535367862996,-0.011981172652142992,0.0012442284013365705,0.010229808042906305,gospel
16006.0,-0.0004704985032782692,0.0009224129632054408,-5.629955291810139e-05,-0.0005298794166327314,-0.03843786851105485,0.017473577568332357,-0.02682264647419182,0.04663377702038198,0.009870012764543848,-0.04438613977152024,lat
23837.0,-0.0005020267549508262,0.0008856960514740179,0.0014823730196555512,0.0015550500799188989,-0.03459609408645348,0.015862681576002367,-0.02876983478855324,0.05989569628036934,0.010427421612148016,-0.04070756055047216,senate
12283.0,-0.00045996955515697433,0.0008534467218230444,0.0001405808716324658,-0.0008497444089178645,-0.02158538194956346,0.010683648788690069,-0.014794879067013378,0.031766122088796936,0.0044138547718755375,-0.015561033589695236,friends
2308.0,-0.000507464229942422,0.001111164152823775,-0.003017336521443364,-0.0015174266108753003,0.11841576387674697,0.11435967544407159,0.0069448754743495445,-0.03608281520494617,-0.00666411053785357,-0.01448139124068167,actions
17374.0,-0.0004912437354394596,0.001068062194152635,-0.0023662208548329774,-0.0016502274728967905,0.0027361471473478912,-0.020780392518175688,0.007245958381726815,-0.0041733106428723235,0.0006898180998056754,0.02995392416671892,mercy
9431.0,-0.000494796294846458,0.0009996663074236301,-0.0025236762806381072,-0.0015386136039351275,0.01103459307377318,-0.013689090953292586,0.010248125932632782,-0.008999722770271855,-0.004424640891915579,0.020662831631249403,divine
26531.0,-0.0004819552083432038,0.0010434534205304527,-0.002383237010206166,-0.001502000848193187,-0.0009405139213540496,-0.010897212000305518,-0.00018328438289657827,0.010812526361708019,-2.4217827281118652e-05,0.03392108003255364,thou
16156.0,-0.0005078220898893591,0.0021494405918063516,0.3353202648277997,-0.10617718054686892,-0.0006941494937956845,0.0030481101163528507,0.006003240740255002,-0.007229378177428837,-0.00016679307718001893,-0.006866912733939514,lecture
6394.0,-0.0004746376073569575,0.00097044582977236,-0.001617002626330124,-0.001116884751171959,-0.006245144774059366,-0.012131477500947828,-0.0004813885595913756,0.00619871030421041,0.0023756779508395404,0.007774529869838274,come
17543.0,-0.0004888515114571933,0.000887239279531126,-0.0019549064685183983,-0.0011375540352113376,0.03491816279436174,0.03644279081867532,-0.0005782124823011926,-0.002949580940704359,-0.024469064122063296,-0.0021071948118770167,mind
2378.0,-0.00044422326816785163,0.0008481912420933072,0.0002612557130644706,-0.0009317872259953577,-0.03833012355073135,0.018462162944819258,-0.02109199508137169,0.046274852769447365,0.009108516271372036,-0.037330026705722726,adieu
13914.0,-0.0004791039626040703,0.0009926006519753133,-0.002510833716881888,-0.001301482561242175,0.02512493002138112,-0.002755633129936793,0.013502207821346297,-0.0199903912281463,-0.004329501072356414,0.012389848604862422,human
18332.0,-0.0004766310407719232,0.0010146190697211054,-0.001998442560607737,-0.0011119623545899412,0.0038188643214633468,-0.022030205711267445,0.012682687023197489,-0.01722394233531154,0.007850393551318871,0.004044622802025362,new
10837.0,-0.0004787211638499943,0.0010267464795196293,-0.002462744648166572,-0.0013851695575374722,0.032269418614484936,0.007915686266440734,0.011888404906804819,-0.02238184682131648,0.00561950260235785,0.0004452716156568489,evil
16258.0,-0.00046817320052058425,0.0009587824641145276,-0.00044860498712611996,-0.0002160569227531458,-0.02871072116054829,0.009884189429668176,-0.01601242010105433,0.03321596012603464,0.00678770890341776,-0.022864890053836892,letters
29244.0,-0.0004818050158849788,0.0011013712267036822,-0.002555602717194099,-0.0016889541765948343,0.010790686801332538,-0.051065761837429,0.030494200168821265,-0.04363878444030147,0.003429262501963077,0.022294865066712435,wrath
15841.0,-0.00046886658708216204,0.0008278010719434768,-0.0022636902685700725,-0.001408116424762104,0.015836126295878664,0.0062226890760644716,0.0028180711658962352,0.0015319366493486235,-0.012141895340450204,0.024159015728748096,knowledge
5319.0,-0.00047224553360255243,0.0010379046289706268,-0.0018577742679288128,-0.0011814550017737323,-0.002496933150073361,-0.023867406706356734,0.008173531500807544,-0.007714525042734034,0.0035467324467065723,0.020165560727235927,came
21281.0,-0.0004473797696652141,0.0017646640221793402,0.2712901358366825,-0.08579564400145223,-0.0009851522625347437,0.001541626442375601,-0.00454949233986478,0.004860590677054236,0.0012162423349502177,-0.0075552979906130645,protestant
13806.0,-0.00045672840050197853,0.0008491275801750758,-0.001214566406912187,-0.0010564797432282146,-0.013014938760845673,-0.009999287474855496,-0.005901398841860178,0.00918258883566757,0.0050280931437762,-0.061701325177611115,hope
9088.0,-0.0005607148916014544,-0.2383455114354435,0.0012994461855960029,0.0004984384557220444,-0.003734847896400513,-0.0016951390419342918,-0.0019942187772843314,0.005441679726368451,0.0025023583147760885,0.00023632721662577113,discussion
12772.0,-0.0004564833585099896,0.0010071350289791304,-0.0019441392578540355,-0.0013100935146631203,0.0010043943322144112,-0.00755213354363484,-0.001473849300789543,0.0024887639641857622,0.006770981341317694,0.0121473657144524,go
4789.0,-0.00047031667148666014,0.0010382623285289585,-0.0023589560299065674,-0.0015020648544744964,-0.00038974156427214884,-0.02388466368972434,-0.02077733618516831,-0.04881310223742963,-0.001836155360444343,0.014831965369913398,body
13421.0,-0.0004651760244016658,0.0009672886083454362,-0.0020924333059744622,-0.0011534060159494883,0.004018844383391017,-0.011438723126512175,0.004762977628027118,-0.000633688866100064,-0.0019118684231817925,0.02335479405967604,heart
12237.0,-0.0004649252269007017,0.000967162492370709,-0.0018497944520515252,-0.0011645692085179812,0.018520380245183512,-0.00032469483853238,0.009097550125157958,-0.01548952895999739,0.000497468708940557,0.003591789993508987,free
13890.0,-0.00043956109122077674,0.0008031566686885404,-0.0003470409351672822,-0.0002510058043880706,-0.010209597272245687,0.01155973976382103,-0.012457823128978968,0.026287458633910903,0.00029080155160114994,-0.010608146452825795,however
18048.0,-0.00044775846347029494,0.0008938267974397802,-0.001614770759894001,-0.0010446686482307056,0.005534172839739897,0.006210806951336878,-0.009628642675882424,-0.00684725802567754,-0.007672539881407401,-0.0036322466066397874,must
15646.0,-0.00045330478293065767,0.0006450794583867692,-0.001878379887496775,-0.001049912671996494,0.0432112210213639,0.03491438774468425,0.0061978120435349435,-0.014024478006251477,-0.03859601693288795,-0.011928793490623346,judgment
18234.0,-0.0004527840675547454,0.0009590195132389664,-0.001579376259963036,-0.001041938267616348,-0.0031808338936160463,-0.006197384714185028,-0.0021360312276078085,0.0024482847540906317,4.903468532234779e-05,-0.004079240128381767,need
17562.0,-0.00045063093286793496,0.0013426651338048529,0.1419920541164904,-0.04577610609183907,-0.008190943127745744,0.003208899300373747,-0.007449590155840273,0.014241962663464381,0.00263359035474781,-0.00621091417457766,minister
2839.0,-0.00044182446819218983,0.0008884694254293066,-0.0012478877310923612,-0.0008434422705756206,-0.004406087032958368,-0.002577537672854342,-0.0015193198765929149,0.007295527132841914,0.001454829732037446,0.004274042469526307,also
29227.0,-0.0004257538375560547,0.0008835983943820939,-0.0013836263334258022,-0.0007831881545978157,-0.0019471780114889404,0.0029484292318443964,-0.008818993967910306,0.003995794755798143,-0.0024151104411229037,-0.0012738611563359687,would
23348.0,-0.00039791564686193363,0.0007254558241617364,0.00057913767640945,-0.0006978022834962502,-0.03115850827811026,0.013515801996210403,-0.021416637123440063,0.04320139248170915,0.008365279989294051,-0.029731325001787236,salute
5973.0,-0.0004511825202407044,0.0009934151477631109,-0.002439754349912057,-0.0015495343546579959,-0.004346006048393448,-0.0130468611386196,-0.0032945130336804024,0.017294903727604193,0.001715027179960376,0.05832810879649022,christiana
2315.0,-0.00045062112367943535,0.0008634432809864122,-0.0024719319944966713,-0.0010542638797705992,0.06497864566644952,0.04741350918033132,0.011270334214211895,-0.0297311492773207,-0.0012148709039942296,-0.0041717801693727085,acts
10824.0,-0.0004397712007138347,0.0009096615642025628,-0.0019684871526495884,-0.0011572309958124663,0.015920187704752734,0.005369149637931131,0.005771771543851011,-0.006395457959337218,-0.0022698213663476,-0.005683471097365522,every
29424.0,-0.0004165010351356695,0.00047747268652592064,-0.00029465326278930494,-0.0006988275732462742,-0.03193131879760455,0.01416230476060499,-0.029337807891922953,0.04535128532583874,0.008939233976106437,-0.031193374745123216,zurich
13739.0,-0.0004394745316906143,0.0008812905464408217,-0.001974421354840038,-0.0010816223785784704,0.0020549014200118188,-0.017956934491345965,0.007044686193846733,-0.005606118284923797,0.00027185244545385414,0.024692085930065995,holy
12956.0,-0.00042997667114301995,0.0008875170199369904,-0.0015970856208859317,-0.0009305836669878554,6.495925538006018e-05,-0.004879616908317391,0.0017145813885081267,0.0027754048860430917,0.006699545869838291,0.008378624977855936,great
26740.0,-0.00040388063788405397,0.0007500653860124057,8.666087290851652e-06,0.00023100271972196018,-0.0691974669543277,0.047041566351987946,0.01811502005808355,0.005045787245491984,0.004144566795200683,-0.014677868591512742,tom
7309.0,-0.0004484594410564211,0.0010650192759057576,-0.002309343192469999,-0.0006072482943998802,0.013136804579882509,-0.0633712436355259,0.03818142033045153,-0.06563658255012379,0.004911150659024517,0.001975232148250414,corinthians
2307.0,-0.0004460372601951557,0.0009374111659800723,-0.0022046098270659346,-0.001317125767488794,0.09173911858273742,0.08989644435602319,0.002660474217102695,-0.02397702284097403,-0.05292467241073322,-0.018274021183112273,action
16386.0,-0.0004361553160806591,0.0009423710927318301,-0.0019241408246957344,-0.000964623521389492,0.004942353458180445,-0.02116037217294208,0.011754425745542946,-0.01426051017307653,-0.0001707653482175802,0.012091399352871214,like
17926.0,-0.00043382301928793075,0.0009067241211736591,-0.0024360374435637763,-0.0009821393665110385,0.08234956377938203,0.08433725549006507,0.0022493899129473784,-0.020694361143649313,-0.056468488445741545,-0.02276313066346876,motives
29273.0,-0.0004142534679823175,0.0008189558997809645,0.00017984222732279225,-0.0007961493908174617,-0.02879960606470569,0.011788342844850806,-0.015193993628284469,0.03486823375198225,0.007101860334785846,-0.025055441655147174,write
5774.0,-0.0004374597157685874,0.000861783620153407,-0.0018774137864859914,0.0014750986871374066,0.0002286113640380953,-0.007039987827347752,-0.0024320577332013105,0.03140464242317177,-0.0035214215162000673,0.20090713442657804,chap
